#Source de ce jeu de données : https://coronavirus.politologue.com - Les données proposées dans ce fichier sont une compilation des données proposées par le CSSE (The Johns Hopkins University) https://gisanddata.maps.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6
#Les données de ce fichier sont celles qui sont produites pour générer les graphiques sur https: //coronavirus.politologue.com
#Vous pouvez utiliser ces données sans problème et une référence à https://coronavirus.politologue.com sera appréciable
Date;Pays;Infections;Deces;Guerisons;TauxDeces;TauxGuerison;TauxInfection
2020-08-01;États-Unis;4620444;154447;1461885;3.34;31.64;65.02
2020-08-01;Ouganda;1176;4;1045;0.34;88.86;10.80
2020-08-01;Uruguay;1278;35;1004;2.74;78.56;18.70
2020-08-01;Ouzbékistan;24783;147;15299;0.59;61.73;37.68
2020-08-01;Vatican;12;0;12;0.00;100.00;0.00
2020-08-01;St-Vincent / Grenadines;54;0;44;0.00;81.48;18.52
2020-08-01;Venezuela;19443;169;11129;0.87;57.24;41.89
2020-08-01;Viet Nam;590;3;373;0.51;63.22;36.27
2020-08-01;Yémen;1730;494;862;28.55;49.83;21.62
2020-08-01;Kosovo;8104;212;4463;2.62;55.07;42.31
2020-08-01;Mayotte;2962;39;2721;1.32;91.86;6.82
2020-08-01;Afrique du Sud;503290;8153;342461;1.62;68.04;30.34
2020-08-01;Zambie;6228;165;4130;2.65;66.31;31.04
2020-08-01;Zimbabwe;3659;69;1011;1.89;27.63;70.48
2020-08-01;Autres;721;15;651;2.08;90.29;7.63
2020-07-31;Autres;721;15;651;2.08;90.29;7.63
2020-07-31;Zimbabwe;3169;67;1004;2.11;31.68;66.20
2020-07-31;Zambie;5963;151;3803;2.53;63.78;33.69
2020-07-31;Afrique du Sud;493183;8005;326171;1.62;66.14;32.24
2020-07-31;Mayotte;2962;39;2721;1.32;91.86;6.82
2020-07-31;Kosovo;8104;212;4463;2.62;55.07;42.31
2020-07-31;Yémen;1728;493;862;28.53;49.88;21.59
2020-07-31;Viet Nam;558;3;373;0.54;66.85;32.62
2020-07-31;Venezuela;18574;164;10421;0.88;56.11;43.01
2020-07-31;St-Vincent / Grenadines;54;0;44;0.00;81.48;18.52
2020-07-31;Vatican;12;0;12;0.00;100.00;0.00
2020-07-31;Ouzbékistan;24009;141;14464;0.59;60.24;39.17
2020-07-31;Uruguay;1264;35;994;2.77;78.64;18.59
2020-07-31;Ouganda;1154;3;1028;0.26;89.08;10.66
2020-07-31;États-Unis;4562038;153314;1438160;3.36;31.52;65.11
2020-07-31;Ukraine;71404;1717;39945;2.40;55.94;41.65
2020-07-31;Tanzanie;509;21;183;4.13;35.95;59.92
2020-07-31;Taïwan;467;7;440;1.50;94.22;4.28
2020-07-31;Trinité-et-Tobago;169;8;132;4.73;78.11;17.16
2020-07-31;Turquie;230873;5691;214535;2.46;92.92;4.61
2020-07-31;Tunisie;1535;50;1195;3.26;77.85;18.89
2020-07-31;Timor-Leste;24;0;24;0.00;100.00;0.00
2020-07-31;Tadjikistan;7409;60;6193;0.81;83.59;15.60
2020-07-31;Thaïlande;3310;58;3125;1.75;94.41;3.84
2020-07-31;Togo;941;19;641;2.02;68.12;29.86
2020-07-31;Tchad;936;75;813;8.01;86.86;5.13
2020-07-31;Eswatini;2648;41;1214;1.55;45.85;52.61
2020-07-31;Syrie;757;43;237;5.68;31.31;63.01
2020-07-31;El Salvador;16632;448;8362;2.69;50.28;47.03
2020-07-31;Sao Tomé-et-Principe;871;15;778;1.72;89.32;8.96
2020-07-31;Soudan du sud;2322;46;1175;1.98;50.60;47.42
2020-07-31;Suriname;1650;26;1080;1.58;65.45;32.97
2020-07-31;Somalie;3212;93;1562;2.90;48.63;48.47
2020-07-31;Sénégal;10232;205;6776;2.00;66.22;31.77
2020-07-31;Saint-Marin;699;42;657;6.01;93.99;0.00
2020-07-31;Sierra Leone;1823;67;1362;3.68;74.71;21.61
2020-07-31;Slovaquie;2292;29;1695;1.27;73.95;24.78
2020-07-31;Singapour;52205;27;46491;0.05;89.05;10.89
2020-07-31;Slovénie;2156;119;1797;5.52;83.35;11.13
2020-07-31;Suède;80422;5743;0;7.14;0.00;92.86
2020-07-31;Soudan;11644;746;6119;6.41;52.55;41.04
2020-07-31;Seychelles;114;0;39;0.00;34.21;65.79
2020-07-31;Arabie Saoudite;275905;2866;235658;1.04;85.41;13.55
2020-07-31;Rwanda;2022;5;1106;0.25;54.70;45.05
2020-07-31;Russie;838461;13939;637217;1.66;76.00;22.34
2020-07-31;Serbie;25552;573;0;2.24;0.00;97.76
2020-07-31;Roumanie;50886;2343;27007;4.60;53.07;42.32
2020-07-31;Réunion;660;4;592;0.61;89.70;9.70
2020-07-31;Qatar;110695;174;107377;0.16;97.00;2.84
2020-07-31;Paraguay;5338;49;3548;0.92;66.47;32.62
2020-07-31;Portugal;51072;1735;36483;3.40;71.43;25.17
2020-07-31;Palestine;11837;82;5077;0.69;42.89;56.42
2020-07-31;Pologne;45688;1716;33987;3.76;74.39;21.85
2020-07-31;Pakistan;278305;5951;247177;2.14;88.82;9.05
2020-07-31;Philippines;93354;2023;65178;2.17;69.82;28.01
2020-07-31;Papouasie-Nouvelle-Guinée;72;2;11;2.78;15.28;81.94
2020-07-31;Polynésie Française;62;0;62;0.00;100.00;0.00
2020-07-31;Pérou;407492;19021;283915;4.67;69.67;25.66
2020-07-31;Panama;65256;1421;39166;2.18;60.02;37.80
2020-07-31;Oman;79159;421;61421;0.53;77.59;21.88
2020-07-31;Nouvelle-Zélande;1562;22;1518;1.41;97.18;1.41
2020-07-31;Népal;19771;56;14399;0.28;72.83;26.89
2020-07-31;Norvège;9240;255;8752;2.76;94.72;2.52
2020-07-31;Pays-Bas;54590;6166;200;11.30;0.37;88.34
2020-07-31;Nicaragua;3672;116;2492;3.16;67.86;28.98
2020-07-31;Nigéria;43151;879;19565;2.04;45.34;52.62
2020-07-31;Niger;1134;69;1028;6.08;90.65;3.26
2020-07-31;Nouvelle-Calédonie;22;0;22;0.00;100.00;0.00
2020-07-31;Namibie;2129;10;166;0.47;7.80;91.73
2020-07-31;Mozambique;1864;11;641;0.59;34.39;65.02
2020-07-31;Malaisie;8976;125;8644;1.39;96.30;2.31
2020-07-31;Mexique;424637;46688;327115;10.99;77.03;11.97
2020-07-31;Malawi;4078;114;1875;2.80;45.98;51.23
2020-07-31;Maldives;3793;16;2607;0.42;68.73;30.85
2020-07-31;Maurice;344;10;332;2.91;96.51;0.58
2020-07-31;Malte;824;9;665;1.09;80.70;18.20
2020-07-31;Mauritanie;6310;157;4962;2.49;78.64;18.87
2020-07-31;Martinique;269;15;98;5.58;36.43;57.99
2020-07-31;Macao;46;0;46;0.00;100.00;0.00
2020-07-31;Mongolie;291;0;230;0.00;79.04;20.96
2020-07-31;Birmanie;353;6;296;1.70;83.85;14.45
2020-07-31;Mali;2535;124;1937;4.89;76.41;18.70
2020-07-31;Macédoine;10754;486;6554;4.52;60.94;34.54
2020-07-31;Madagascar;10868;106;7807;0.98;71.83;27.19
2020-07-31;Saint Martin;53;3;41;5.66;77.36;16.98
2020-07-31;Montenegro;3073;48;1005;1.56;32.70;65.73
2020-07-31;Moldavie;24733;778;17269;3.15;69.82;27.03
2020-07-31;Monaco;120;4;105;3.33;87.50;9.17
2020-07-31;Maroc;24322;353;17658;1.45;72.60;25.95
2020-07-31;Libye;3621;74;618;2.04;17.07;80.89
2020-07-31;Lettonie;1231;32;1052;2.60;85.46;11.94
2020-07-31;Luxembourg;6695;114;5192;1.70;77.55;20.75
2020-07-31;Lituanie;2075;80;1644;3.86;79.23;16.92
2020-07-31;Lesotho;604;13;144;2.15;23.84;74.01
2020-07-31;Libéria;1186;75;670;6.32;56.49;37.18
2020-07-31;Sri Lanka;2815;11;2391;0.39;84.94;14.67
2020-07-31;Liechtenstein;88;1;85;1.14;96.59;2.27
2020-07-31;Sainte-Lucie;25;0;22;0.00;88.00;12.00
2020-07-31;Liban;4555;61;1761;1.34;38.66;60.00
2020-07-31;Laos;20;0;19;0.00;95.00;5.00
2020-07-31;Kazakhstan;90367;793;60825;0.88;67.31;31.81
2020-07-31;Koweït;66957;447;57932;0.67;86.52;12.81
2020-07-31;Corée du Sud;14336;301;13233;2.10;92.31;5.59
2020-07-31;Saint-Kitts-et-Nevis;17;0;16;0.00;94.12;5.88
2020-07-31;Comores;378;7;330;1.85;87.30;10.85
2020-07-31;Cambodge;239;0;164;0.00;68.62;31.38
2020-07-31;Kirghizistan;35805;1378;25037;3.85;69.93;26.23
2020-07-31;Kenya;20636;341;8165;1.65;39.57;58.78
2020-07-31;Japon;36234;1008;24774;2.78;68.37;28.85
2020-07-31;Jordanie;1193;11;1084;0.92;90.86;8.21
2020-07-31;Jamaïque;878;10;726;1.14;82.69;16.17
2020-07-31;Italie;247537;35141;199974;14.20;80.79;5.02
2020-07-31;Iran;304204;16766;263519;5.51;86.63;7.86
2020-07-31;Islande;1885;10;1825;0.53;96.82;2.65
2020-07-31;Iraq;124609;4741;87434;3.80;70.17;26.03
2020-07-31;Inde;1695988;36511;1094374;2.15;64.53;33.32
2020-07-31;Israël;70970;512;43850;0.72;61.79;37.49
2020-07-31;Irlande;26065;1763;23364;6.76;89.64;3.60
2020-07-31;Indonésie;108376;5131;65907;4.73;60.81;34.45
2020-07-31;Hongrie;4505;596;3353;13.23;74.43;12.34
2020-07-31;Haïti;7424;161;4606;2.17;62.04;35.79
2020-07-31;Croatie;5139;145;4267;2.82;83.03;14.15
2020-07-31;Honduras;42014;1337;5554;3.18;13.22;83.60
2020-07-31;Hong-Kong;3272;27;1751;0.83;53.51;45.66
2020-07-31;Guyana;413;20;185;4.84;44.79;50.36
2020-07-31;Guinée-Bissau;1981;26;803;1.31;40.54;58.15
2020-07-31;Guatemala;49789;1924;36816;3.86;73.94;22.19
2020-07-31;Grèce;4477;206;1374;4.60;30.69;64.71
2020-07-31;Guinée Équatoriale;4821;83;2182;1.72;45.26;53.02
2020-07-31;Guadeloupe;265;14;179;5.28;67.55;27.17
2020-07-31;Gambie;498;9;68;1.81;13.65;84.54
2020-07-31;Guinée;7308;46;6458;0.63;88.37;11.00
2020-07-31;Gibraltar;187;0;181;0.00;96.79;3.21
2020-07-31;Ghana;35501;182;32096;0.51;90.41;9.08
2020-07-31;Guyane Française;7799;43;6386;0.55;81.88;17.57
2020-07-31;Géorgie;1168;17;940;1.46;80.48;18.07
2020-07-31;Grenade;24;0;23;0.00;95.83;4.17
2020-07-31;Royaume-Uni;304606;46204;1258;15.17;0.41;84.42
2020-07-31;Gabon;7352;49;4943;0.67;67.23;32.10
2020-07-31;France;227557;30265;81500;13.30;35.82;50.88
2020-07-31;Îles Féroé;225;0;189;0.00;84.00;16.00
2020-07-31;Fidji;27;1;18;3.70;66.67;29.63
2020-07-31;Finlande;7432;329;6950;4.43;93.51;2.06
2020-07-31;Éthiopie;17530;274;6950;1.56;39.65;58.79
2020-07-31;Espagne;288522;28445;150376;9.86;52.12;38.02
2020-07-31;Érythrée;279;0;225;0.00;80.65;19.35
2020-07-31;Sahara Occidental;10;1;8;10.00;80.00;10.00
2020-07-31;Égypte;94078;4805;39638;5.11;42.13;52.76
2020-07-31;Estonie;2064;69;1930;3.34;93.51;3.15
2020-07-31;Équateur;85355;5702;36044;6.68;42.23;51.09
2020-07-31;Algérie;30394;1210;20537;3.98;67.57;28.45
2020-07-31;République Dominicaine;69649;1160;36470;1.67;52.36;45.97
2020-07-31;Dominique;18;0;18;0.00;100.00;0.00
2020-07-31;Danemark;13803;615;12591;4.46;91.22;4.33
2020-07-31;Djibouti;5084;58;4999;1.14;98.33;0.53
2020-07-31;Allemagne;210399;9147;191992;4.35;91.25;4.40
2020-07-31;République Tchèque;16574;382;11569;2.30;69.80;27.89
2020-07-31;Chypre;1114;19;852;1.71;76.48;21.81
2020-07-31;Cap-vert;2451;23;1824;0.94;74.42;24.64
2020-07-31;Cuba;2608;87;2355;3.34;90.30;6.37
2020-07-31;Costa Rica;17820;150;4404;0.84;24.71;74.44
2020-07-31;Colombie;295508;10105;154387;3.42;52.24;44.34
2020-07-31;Chine;84337;4634;78990;5.49;93.66;0.85
2020-07-31;Cameroun;17255;391;15320;2.27;88.79;8.95
2020-07-31;Chili;355667;9457;328327;2.66;92.31;5.03
2020-07-31;Côte d'Ivoire;16047;102;11428;0.64;71.22;28.15
2020-07-31;Suisse;35232;1981;31100;5.62;88.27;6.11
2020-07-31;Congo (Brazzaville);3200;54;829;1.69;25.91;72.41
2020-07-31;République Centrafricaine;4608;59;1606;1.28;34.85;63.87
2020-07-31;Rép. Dém. du Congo;9070;215;6796;2.37;74.93;22.70
2020-07-31;Canada;118281;8980;102906;7.59;87.00;5.41
2020-07-31;Belize;48;2;30;4.17;62.50;33.33
2020-07-31;Bélarus;67808;559;62444;0.82;92.09;7.09
2020-07-31;Botswana;804;2;63;0.25;7.84;91.92
2020-07-31;Bhoutan;101;0;89;0.00;88.12;11.88
2020-07-31;Bahamas;574;14;91;2.44;15.85;81.71
2020-07-31;Brésil;2662485;92475;2008854;3.47;75.45;21.08
2020-07-31;Bolivie;76789;2977;23582;3.88;30.71;65.41
2020-07-31;Brunéi Darussalam;141;3;138;2.13;97.87;0.00
2020-07-31;Saint Barthélemy;8;0;6;0.00;75.00;25.00
2020-07-31;Bénin;1805;36;1036;1.99;57.40;40.61
2020-07-31;Burundi;387;1;304;0.26;78.55;21.19
2020-07-31;Bahreïn;40982;147;37840;0.36;92.33;7.31
2020-07-31;Bulgarie;11690;383;6319;3.28;54.05;42.67
2020-07-31;Burkina Faso;1106;53;935;4.79;84.54;10.67
2020-07-31;Belgique;68751;9841;17546;14.31;25.52;60.16
2020-07-31;Bangladesh;237661;3111;135136;1.31;56.86;41.83
2020-07-31;Barbade;110;7;96;6.36;87.27;6.36
2020-07-31;Bosnie-Herzégovine;11876;339;5959;2.85;50.18;46.97
2020-07-31;Azerbaïdjan;31878;448;25882;1.41;81.19;17.40
2020-07-31;Australie;17280;201;9983;1.16;57.77;41.06
2020-07-31;Autriche;21130;718;18758;3.40;88.77;7.83
2020-07-31;Argentine;191302;3543;83780;1.85;43.79;54.35
2020-07-31;Angola;1148;52;437;4.53;38.07;57.40
2020-07-31;Albanie;5276;157;2952;2.98;55.95;41.07
2020-07-31;Arménie;38550;738;28997;1.91;75.22;22.87
2020-07-31;Antigua-et-Barbuda;91;3;67;3.30;73.63;23.08
2020-07-31;Afghanistan;36675;1272;25509;3.47;69.55;26.98
2020-07-31;Émirats Arabes Unis;60506;351;53909;0.58;89.10;10.32
2020-07-31;Andorre;925;52;807;5.62;87.24;7.14
2020-07-30;Andorre;922;52;806;5.64;87.42;6.94
2020-07-30;Émirats Arabes Unis;60223;349;53626;0.58;89.05;10.37
2020-07-30;Afghanistan;36542;1271;25471;3.48;69.70;26.82
2020-07-30;Antigua-et-Barbuda;91;3;67;3.30;73.63;23.08
2020-07-30;Arménie;38196;728;28366;1.91;74.26;23.83
2020-07-30;Albanie;5197;154;2883;2.96;55.47;41.56
2020-07-30;Angola;1109;51;395;4.60;35.62;59.78
2020-07-30;Argentine;185373;3441;80596;1.86;43.48;54.67
2020-07-30;Autriche;20955;718;18628;3.43;88.90;7.68
2020-07-30;Australie;16903;196;9759;1.16;57.74;41.11
2020-07-30;Azerbaïdjan;31560;441;25168;1.40;79.75;18.86
2020-07-30;Bosnie-Herzégovine;11444;328;5586;2.87;48.81;48.32
2020-07-30;Barbade;110;7;96;6.36;87.27;6.36
2020-07-30;Bangladesh;234889;3083;132960;1.31;56.61;42.08
2020-07-30;Belgique;68006;9840;17513;14.47;25.75;59.78
2020-07-30;Burkina Faso;1106;53;935;4.79;84.54;10.67
2020-07-30;Bulgarie;11420;374;6173;3.27;54.05;42.67
2020-07-30;Bahreïn;40755;146;37357;0.36;91.66;7.98
2020-07-30;Burundi;387;1;304;0.26;78.55;21.19
2020-07-30;Bénin;1805;36;1036;1.99;57.40;40.61
2020-07-30;Saint Barthélemy;7;0;6;0.00;85.71;14.29
2020-07-30;Brunéi Darussalam;141;3;138;2.13;97.87;0.00
2020-07-30;Bolivie;75234;2894;23305;3.85;30.98;65.18
2020-07-30;Brésil;2610102;91263;1956807;3.50;74.97;21.53
2020-07-30;Bahamas;508;14;91;2.76;17.91;79.33
2020-07-30;Bhoutan;101;0;88;0.00;87.13;12.87
2020-07-30;Botswana;804;2;63;0.25;7.84;91.92
2020-07-30;Bélarus;67665;553;61765;0.82;91.28;7.90
2020-07-30;Belize;48;2;27;4.17;56.25;39.58
2020-07-30;Canada;117677;8974;102344;7.63;86.97;5.40
2020-07-30;Rép. Dém. du Congo;9010;215;6437;2.39;71.44;26.17
2020-07-30;République Centrafricaine;4605;59;1574;1.28;34.18;64.54
2020-07-30;Congo (Brazzaville);3200;54;829;1.69;25.91;72.41
2020-07-30;Suisse;35022;1980;31100;5.65;88.80;5.55
2020-07-30;Côte d'Ivoire;15978;100;11160;0.63;69.85;29.53
2020-07-30;Chili;353536;9377;326628;2.65;92.39;4.96
2020-07-30;Cameroun;17255;391;15320;2.27;88.79;8.95
2020-07-30;Chine;84292;4634;78974;5.50;93.69;0.81
2020-07-30;Colombie;286020;9810;148695;3.43;51.99;44.58
2020-07-30;Costa Rica;17290;140;4280;0.81;24.75;74.44
2020-07-30;Cuba;2597;87;2355;3.35;90.68;5.97
2020-07-30;Cap-vert;2418;23;1694;0.95;70.06;28.99
2020-07-30;Chypre;1090;19;852;1.74;78.17;20.09
2020-07-30;République Tchèque;16371;379;11482;2.32;70.14;27.55
2020-07-30;Allemagne;209535;9144;191551;4.36;91.42;4.22
2020-07-30;Djibouti;5081;58;4999;1.14;98.39;0.47
2020-07-30;Danemark;13739;615;12539;4.48;91.27;4.26
2020-07-30;Dominique;18;0;18;0.00;100.00;0.00
2020-07-30;République Dominicaine;67915;1146;35302;1.69;51.98;46.33
2020-07-30;Algérie;29831;1200;20082;4.02;67.32;28.66
2020-07-30;Équateur;84370;5657;35824;6.70;42.46;50.83
2020-07-30;Estonie;2051;69;1926;3.36;93.91;2.73
2020-07-30;Égypte;93757;4774;38236;5.09;40.78;54.13
2020-07-30;Sahara Occidental;10;1;8;10.00;80.00;10.00
2020-07-30;Érythrée;279;0;225;0.00;80.65;19.35
2020-07-30;Espagne;285430;28443;150376;9.96;52.68;37.35
2020-07-30;Éthiopie;16615;263;6763;1.58;40.70;57.71
2020-07-30;Finlande;7423;329;6950;4.43;93.63;1.94
2020-07-30;Fidji;27;0;18;0.00;66.67;33.33
2020-07-30;Îles Féroé;225;0;188;0.00;83.56;16.44
2020-07-30;France;226211;30254;81500;13.37;36.03;50.60
2020-07-30;Gabon;7352;49;4943;0.67;67.23;32.10
2020-07-30;Royaume-Uni;303723;46084;1258;15.17;0.41;84.41
2020-07-30;Grenade;24;0;23;0.00;95.83;4.17
2020-07-30;Géorgie;1160;17;935;1.47;80.60;17.93
2020-07-30;Guyane Française;7728;43;6270;0.56;81.13;18.31
2020-07-30;Ghana;35142;175;31286;0.50;89.03;10.47
2020-07-30;Gibraltar;187;0;180;0.00;96.26;3.74
2020-07-30;Guinée;7242;46;6438;0.64;88.90;10.47
2020-07-30;Gambie;403;8;66;1.99;16.38;81.64
2020-07-30;Guadeloupe;244;14;176;5.74;72.13;22.13
2020-07-30;Guinée Équatoriale;3071;51;842;1.66;27.42;70.92
2020-07-30;Grèce;4401;203;1374;4.61;31.22;64.17
2020-07-30;Guatemala;48826;1867;35629;3.82;72.97;23.20
2020-07-30;Guinée-Bissau;1981;26;803;1.31;40.54;58.15
2020-07-30;Guyana;401;20;185;4.99;46.13;48.88
2020-07-30;Hong-Kong;3151;25;1660;0.79;52.68;46.52
2020-07-30;Honduras;41426;1312;5443;3.17;13.14;83.69
2020-07-30;Croatie;5071;144;4178;2.84;82.39;14.77
2020-07-30;Haïti;7412;161;4467;2.17;60.27;37.56
2020-07-30;Hongrie;4484;596;3346;13.29;74.62;12.09
2020-07-30;Indonésie;106336;5058;64292;4.76;60.46;34.78
2020-07-30;Irlande;26027;1763;23364;6.77;89.77;3.46
2020-07-30;Israël;70036;500;43489;0.71;62.10;37.19
2020-07-30;Inde;1634746;35718;1055348;2.18;64.56;33.26
2020-07-30;Iraq;121263;4671;85546;3.85;70.55;25.60
2020-07-30;Islande;1872;10;1823;0.53;97.38;2.08
2020-07-30;Iran;301530;16569;261200;5.49;86.62;7.88
2020-07-30;Italie;247158;35132;199796;14.21;80.84;4.95
2020-07-30;Jamaïque;864;10;724;1.16;83.80;15.05
2020-07-30;Jordanie;1191;11;1072;0.92;90.01;9.07
2020-07-30;Japon;35144;1007;24024;2.87;68.36;28.78
2020-07-30;Kenya;19913;325;8121;1.63;40.78;57.59
2020-07-30;Kirghizistan;35223;1364;23985;3.87;68.09;28.03
2020-07-30;Cambodge;234;0;164;0.00;70.09;29.91
2020-07-30;Comores;378;7;330;1.85;87.30;10.85
2020-07-30;Saint-Kitts-et-Nevis;17;0;15;0.00;88.24;11.76
2020-07-30;Corée du Sud;14305;301;13183;2.10;92.16;5.74
2020-07-30;Koweït;66529;445;57330;0.67;86.17;13.16
2020-07-30;Kazakhstan;89078;793;59517;0.89;66.81;32.30
2020-07-30;Laos;20;0;19;0.00;95.00;5.00
2020-07-30;Liban;4334;57;1753;1.32;40.45;58.24
2020-07-30;Sainte-Lucie;25;0;22;0.00;88.00;12.00
2020-07-30;Liechtenstein;88;1;85;1.14;96.59;2.27
2020-07-30;Sri Lanka;2814;11;2333;0.39;82.91;16.70
2020-07-30;Libéria;1181;73;667;6.18;56.48;37.34
2020-07-30;Lesotho;604;13;144;2.15;23.84;74.01
2020-07-30;Lituanie;2062;80;1643;3.88;79.68;16.44
2020-07-30;Luxembourg;6616;114;5027;1.72;75.98;22.29
2020-07-30;Lettonie;1228;31;1052;2.52;85.67;11.81
2020-07-30;Libye;3438;73;604;2.12;17.57;80.31
2020-07-30;Maroc;23259;346;17311;1.49;74.43;24.09
2020-07-30;Monaco;120;4;105;3.33;87.50;9.17
2020-07-30;Moldavie;24343;771;17040;3.17;70.00;26.83
2020-07-30;Montenegro;3016;47;931;1.56;30.87;67.57
2020-07-30;Saint Martin;49;3;41;6.12;83.67;10.20
2020-07-30;Madagascar;10748;105;7461;0.98;69.42;29.61
2020-07-30;Macédoine;10617;480;6020;4.52;56.70;38.78
2020-07-30;Mali;2522;124;1931;4.92;76.57;18.52
2020-07-30;Birmanie;353;6;295;1.70;83.57;14.73
2020-07-30;Mongolie;291;0;225;0.00;77.32;22.68
2020-07-30;Macao;46;0;46;0.00;100.00;0.00
2020-07-30;Martinique;269;15;98;5.58;36.43;57.99
2020-07-30;Mauritanie;6295;157;4889;2.49;77.66;19.84
2020-07-30;Malte;814;9;665;1.11;81.70;17.20
2020-07-30;Maurice;344;10;332;2.91;96.51;0.58
2020-07-30;Maldives;3719;16;2568;0.43;69.05;30.52
2020-07-30;Malawi;3858;107;1760;2.77;45.62;51.61
2020-07-30;Mexique;416179;46000;320100;11.05;76.91;12.03
2020-07-30;Malaisie;8964;124;8617;1.38;96.13;2.49
2020-07-30;Mozambique;1808;11;638;0.61;35.29;64.10
2020-07-30;Namibie;2052;10;164;0.49;7.99;91.52
2020-07-30;Nouvelle-Calédonie;22;0;22;0.00;100.00;0.00
2020-07-30;Niger;1134;69;1028;6.08;90.65;3.26
2020-07-30;Nigéria;42689;878;19270;2.06;45.14;52.80
2020-07-30;Nicaragua;3672;116;2492;3.16;67.86;28.98
2020-07-30;Pays-Bas;54249;6166;200;11.37;0.37;88.27
2020-07-30;Norvège;9208;255;8752;2.77;95.05;2.18
2020-07-30;Népal;19547;52;14248;0.27;72.89;26.84
2020-07-30;Nouvelle-Zélande;1560;22;1518;1.41;97.31;1.28
2020-07-30;Oman;79159;421;61421;0.53;77.59;21.88
2020-07-30;Panama;64191;1397;38218;2.18;59.54;38.29
2020-07-30;Pérou;400683;18816;283915;4.70;70.86;24.45
2020-07-30;Polynésie Française;62;0;62;0.00;100.00;0.00
2020-07-30;Papouasie-Nouvelle-Guinée;63;2;11;3.17;17.46;79.37
2020-07-30;Philippines;89374;1983;65064;2.22;72.80;24.98
2020-07-30;Pakistan;277402;5924;246131;2.14;88.73;9.14
2020-07-30;Pologne;45031;1709;33643;3.80;74.71;21.49
2020-07-30;Palestine;11548;81;5016;0.70;43.44;55.86
2020-07-30;Portugal;50868;1727;36140;3.40;71.05;25.56
2020-07-30;Paraguay;5207;47;3250;0.90;62.42;36.68
2020-07-30;Qatar;110460;171;107135;0.15;96.99;2.86
2020-07-30;Réunion;657;4;592;0.61;90.11;9.28
2020-07-30;Roumanie;49591;2304;26609;4.65;53.66;41.70
2020-07-30;Serbie;25213;565;0;2.24;0.00;97.76
2020-07-30;Russie;832993;13778;628482;1.65;75.45;22.90
2020-07-30;Rwanda;1994;5;1085;0.25;54.41;45.34
2020-07-30;Arabie Saoudite;274219;2842;231198;1.04;84.31;14.65
2020-07-30;Seychelles;114;0;39;0.00;34.21;65.79
2020-07-30;Soudan;11496;725;6001;6.31;52.20;41.49
2020-07-30;Suède;80100;5739;0;7.16;0.00;92.84
2020-07-30;Slovénie;2139;117;1780;5.47;83.22;11.31
2020-07-30;Singapour;51809;27;46308;0.05;89.38;10.57
2020-07-30;Slovaquie;2265;28;1675;1.24;73.95;24.81
2020-07-30;Sierra Leone;1818;67;1362;3.69;74.92;21.40
2020-07-30;Saint-Marin;699;42;657;6.01;93.99;0.00
2020-07-30;Sénégal;10106;204;6725;2.02;66.54;31.44
2020-07-30;Somalie;3212;93;1562;2.90;48.63;48.47
2020-07-30;Suriname;1607;26;1003;1.62;62.41;35.97
2020-07-30;Soudan du sud;2322;46;1175;1.98;50.60;47.42
2020-07-30;Sao Tomé-et-Principe;870;15;771;1.72;88.62;9.66
2020-07-30;El Salvador;16230;439;8206;2.70;50.56;46.73
2020-07-30;Syrie;738;41;229;5.56;31.03;63.41
2020-07-30;Eswatini;2577;40;1134;1.55;44.00;54.44
2020-07-30;Tchad;935;75;813;8.02;86.95;5.03
2020-07-30;Togo;908;18;626;1.98;68.94;29.07
2020-07-30;Thaïlande;3304;58;3111;1.76;94.16;4.09
2020-07-30;Tadjikistan;7366;60;6151;0.81;83.51;15.68
2020-07-30;Timor-Leste;24;0;24;0.00;100.00;0.00
2020-07-30;Tunisie;1514;50;1187;3.30;78.40;18.30
2020-07-30;Turquie;229891;5674;213539;2.47;92.89;4.64
2020-07-30;Trinité-et-Tobago;164;8;130;4.88;79.27;15.85
2020-07-30;Taïwan;467;7;440;1.50;94.22;4.28
2020-07-30;Tanzanie;509;21;183;4.13;35.95;59.92
2020-07-30;Ukraine;70300;1697;39327;2.41;55.94;41.64
2020-07-30;États-Unis;4495015;152055;1414155;3.38;31.46;65.16
2020-07-30;Ouganda;1147;2;1028;0.17;89.63;10.20
2020-07-30;Uruguay;1243;35;978;2.82;78.68;18.50
2020-07-30;Ouzbékistan;23271;136;13680;0.58;58.79;40.63
2020-07-30;Vatican;12;0;12;0.00;100.00;0.00
2020-07-30;St-Vincent / Grenadines;52;0;39;0.00;75.00;25.00
2020-07-30;Venezuela;17859;158;10421;0.88;58.35;40.76
2020-07-30;Viet Nam;509;0;373;0.00;73.28;26.72
2020-07-30;Yémen;1726;487;856;28.22;49.59;22.19
2020-07-30;Kosovo;8104;212;4463;2.62;55.07;42.31
2020-07-30;Mayotte;2962;39;2721;1.32;91.86;6.82
2020-07-30;Afrique du Sud;482169;7812;309601;1.62;64.21;34.17
2020-07-30;Zambie;5555;149;3289;2.68;59.21;38.11
2020-07-30;Zimbabwe;3092;53;924;1.71;29.88;68.40
2020-07-30;Autres;721;15;651;2.08;90.29;7.63
2020-07-29;Autres;721;15;651;2.08;90.29;7.63
